id,osm_id,nombre,latitud,longitud,tipo
INTER_5165744937,5165744937,Intersección 5165744937,-17.4192266,-66.3119712,interseccion
INTER_5165744938,5165744938,Intersección 5165744938,-17.4197786,-66.3116114,interseccion
INTER_5165744939,5165744939,Intersección 5165744939,-17.4193299,-66.3107231,interseccion
INTER_5165744940,5165744940,Intersección 5165744940,-17.4199762,-66.3120013,interseccion
INTER_5165744941,5165744941,Intersección 5165744941,-17.4196486,-66.3113549,interseccion
INTER_5165744953,5165744953,Intersección 5165744953,-17.4206445,-66.3089429,interseccion
INTER_5165744983,5165744983,Intersección 5165744983,-17.4203447,-66.3092682,interseccion
INTER_5165744997,5165744997,Intersección 5165744997,-17.4197625,-66.3090348,interseccion
INTER_5165745002,5165745002,Intersección 5165745002,-17.4195526,-66.3087559,interseccion
INTER_5165745017,5165745017,Intersección 5165745017,-17.419664,-66.3081296,interseccion
INTER_5165745224,5165745224,Intersección 5165745224,-17.419591,-66.3070098,interseccion
INTER_5165745225,5165745225,Intersección 5165745225,-17.4191816,-66.3078024,interseccion
INTER_5165745227,5165745227,Intersección 5165745227,-17.4191214,-66.3078292,interseccion
INTER_5165745243,5165745243,Intersección 5165745243,-17.4187836,-66.3074577,interseccion
INTER_5165745248,5165745248,Intersección 5165745248,-17.418401,-66.3071224,interseccion
INTER_5165745261,5165745261,Intersección 5165745261,-17.4193172,-66.3034934,interseccion
INTER_5165745263,5165745263,Intersección 5165745263,-17.4192251,-66.3039024,interseccion
INTER_5165745265,5165745265,Intersección 5165745265,-17.419202,-66.304298,interseccion
INTER_5165745271,5165745271,Intersección 5165745271,-17.4190779,-66.3058001,interseccion
INTER_5165745274,5165745274,Intersección 5165745274,-17.4197739,-66.3020638,interseccion
INTER_5165745276,5165745276,Intersección 5165745276,-17.4207209,-66.3021094,interseccion
INTER_5165745280,5165745280,Intersección 5165745280,-17.4203678,-66.303319,interseccion
INTER_5165745283,5165745283,Intersección 5165745283,-17.4199327,-66.3046695,interseccion
INTER_5165745286,5165745286,Intersección 5165745286,-17.4200223,-66.3042243,interseccion
INTER_5165745287,5165745287,Intersección 5165745287,-17.420172,-66.3037455,interseccion
INTER_5165745290,5165745290,Intersección 5165745290,-17.4201758,-66.3034666,interseccion
INTER_5165745293,5165745293,Intersección 5165745293,-17.4202372,-66.3032721,interseccion
INTER_5165745299,5165745299,Intersección 5165745299,-17.4195514,-66.3028309,interseccion
INTER_5165745303,5165745303,Intersección 5165745303,-17.4196115,-66.3024245,interseccion
INTER_5165745304,5165745304,Intersección 5165745304,-17.4199212,-66.3017365,interseccion
INTER_5165745305,5165745305,Intersección 5165745305,-17.419815,-66.3024701,interseccion
INTER_5165745306,5165745306,Intersección 5165745306,-17.420117,-66.301813,interseccion
INTER_5165745307,5165745307,Intersección 5165745307,-17.4206691,-66.3003911,interseccion
INTER_5165745309,5165745309,Intersección 5165745309,-17.4134086,-66.3158922,interseccion
INTER_5165745311,5165745311,Intersección 5165745311,-17.4127471,-66.3173647,interseccion
INTER_5165745312,5165745312,Intersección 5165745312,-17.4128597,-66.3177122,interseccion
INTER_5165745313,5165745313,Intersección 5165745313,-17.4090798,-66.3169839,interseccion
INTER_5165745314,5165745314,Intersección 5165745314,-17.4100525,-66.31739,interseccion
INTER_5165745315,5165745315,Intersección 5165745315,-17.4080716,-66.3196293,interseccion
INTER_5165745524,5165745524,Intersección 5165745524,-17.4086132,-66.3200956,interseccion
INTER_5165745525,5165745525,Intersección 5165745525,-17.4088317,-66.3201551,interseccion
INTER_5165745532,5165745532,Intersección 5165745532,-17.4077746,-66.3207711,interseccion
INTER_5165745540,5165745540,Intersección 5165745540,-17.4063276,-66.319455,interseccion
INTER_5165745547,5165745547,Intersección 5165745547,-17.4059422,-66.3202352,interseccion
INTER_5165745549,5165745549,Intersección 5165745549,-17.4057582,-66.3206916,interseccion
INTER_5165745554,5165745554,Intersección 5165745554,-17.4102623,-66.312472,interseccion
INTER_5165745555,5165745555,Intersección 5165745555,-17.4112551,-66.3134345,interseccion
INTER_5165745557,5165745557,Intersección 5165745557,-17.4162577,-66.3196443,interseccion
INTER_5165745580,5165745580,Intersección 5165745580,-17.4161542,-66.3184421,interseccion
INTER_5165745599,5165745599,Intersección 5165745599,-17.4153825,-66.3182962,interseccion
INTER_5165745606,5165745606,Intersección 5165745606,-17.4157677,-66.3176363,interseccion
INTER_5165745611,5165745611,Intersección 5165745611,-17.415939,-66.3169339,interseccion
INTER_5165745615,5165745615,Intersección 5165745615,-17.4165518,-66.3169177,interseccion
INTER_5165745618,5165745618,Intersección 5165745618,-17.4168668,-66.3169138,interseccion
INTER_5165745733,5165745733,Intersección 5165745733,-17.4208706,-66.3174006,interseccion
INTER_5165745781,5165745781,Intersección 5165745781,-17.4180222,-66.3193747,interseccion
INTER_5165745807,5165745807,Intersección 5165745807,-17.4222705,-66.318554,interseccion
INTER_5165745818,5165745818,Intersección 5165745818,-17.4152084,-66.3147828,interseccion
INTER_5165745819,5165745819,Intersección 5165745819,-17.4147802,-66.314897,interseccion
INTER_5165745820,5165745820,Intersección 5165745820,-17.414731,-66.3143242,interseccion
INTER_5165746021,5165746021,Intersección 5165746021,-17.4148648,-66.3163986,interseccion
INTER_5165746024,5165746024,Intersección 5165746024,-17.4190727,-66.3116702,interseccion
INTER_5165746025,5165746025,Intersección 5165746025,-17.4183741,-66.3125056,interseccion
INTER_5165746028,5165746028,Intersección 5165746028,-17.4178211,-66.3118656,interseccion
INTER_5165746029,5165746029,Intersección 5165746029,-17.4178188,-66.3119598,interseccion
INTER_5165746037,5165746037,Intersección 5165746037,-17.416616,-66.3155561,interseccion
INTER_5165746041,5165746041,Intersección 5165746041,-17.4193802,-66.3122714,interseccion
INTER_5165746042,5165746042,Intersección 5165746042,-17.4196729,-66.3128436,interseccion
INTER_5165746067,5165746067,Intersección 5165746067,-17.4171547,-66.3114421,interseccion
INTER_5165746075,5165746075,Intersección 5165746075,-17.4157804,-66.3140814,interseccion
INTER_5165746079,5165746079,Intersección 5165746079,-17.4147503,-66.3136764,interseccion
INTER_5165746083,5165746083,Intersección 5165746083,-17.4148727,-66.313267,interseccion
INTER_5165746086,5165746086,Intersección 5165746086,-17.414264,-66.3133532,interseccion
INTER_5165746096,5165746096,Intersección 5165746096,-17.4163848,-66.3081688,interseccion
INTER_5165746108,5165746108,Intersección 5165746108,-17.4091774,-66.3155579,interseccion
INTER_5165746110,5165746110,Intersección 5165746110,-17.4087261,-66.3152315,interseccion
INTER_5165746116,5165746116,Intersección 5165746116,-17.4076234,-66.3178966,interseccion
INTER_5165746117,5165746117,Intersección 5165746117,-17.4080052,-66.3169447,interseccion
INTER_5165746118,5165746118,Intersección 5165746118,-17.4084073,-66.3159592,interseccion
INTER_5165746453,5165746453,Intersección 5165746453,-17.4102131,-66.3145454,interseccion
INTER_5165746454,5165746454,Intersección 5165746454,-17.4099708,-66.3154627,interseccion
INTER_5165746459,5165746459,Intersección 5165746459,-17.4103687,-66.3130809,interseccion
INTER_5165746460,5165746460,Intersección 5165746460,-17.4095965,-66.3113544,interseccion
INTER_5165746463,5165746463,Intersección 5165746463,-17.4097033,-66.3118525,interseccion
INTER_5165746465,5165746465,Intersección 5165746465,-17.4101205,-66.3116607,interseccion
INTER_5165746469,5165746469,Intersección 5165746469,-17.4107539,-66.312566,interseccion
INTER_5165746471,5165746471,Intersección 5165746471,-17.4108678,-66.3136013,interseccion
INTER_5165746477,5165746477,Intersección 5165746477,-17.4113316,-66.3139976,interseccion
INTER_5165746485,5165746485,Intersección 5165746485,-17.4111813,-66.3123567,interseccion
INTER_5165746496,5165746496,Intersección 5165746496,-17.4096973,-66.3183118,interseccion
INTER_5165746498,5165746498,Intersección 5165746498,-17.4082216,-66.3193597,interseccion
INTER_5165746500,5165746500,Intersección 5165746500,-17.4087444,-66.3195509,interseccion
INTER_5165746502,5165746502,Intersección 5165746502,-17.4089227,-66.3189791,interseccion
INTER_5165746505,5165746505,Intersección 5165746505,-17.409203,-66.3180752,interseccion
INTER_5165746506,5165746506,Intersección 5165746506,-17.4089368,-66.3190381,interseccion
INTER_5165746510,5165746510,Intersección 5165746510,-17.4100565,-66.3192903,interseccion
INTER_5165746515,5165746515,Intersección 5165746515,-17.4102433,-66.3195115,interseccion
INTER_5165746561,5165746561,Intersección 5165746561,-17.3485175,-66.2616734,interseccion
INTER_5165746562,5165746562,Intersección 5165746562,-17.3484056,-66.2639907,interseccion
INTER_5165746564,5165746564,Intersección 5165746564,-17.3484216,-66.2637028,interseccion
INTER_5165746565,5165746565,Intersección 5165746565,-17.348955,-66.263633,interseccion
INTER_5165746567,5165746567,Intersección 5165746567,-17.349988,-66.2634934,interseccion
INTER_5165746722,5165746722,Intersección 5165746722,-17.4098991,-66.3192956,interseccion
INTER_5165746724,5165746724,Intersección 5165746724,-17.4104301,-66.3179948,interseccion
INTER_5165746736,5165746736,Intersección 5165746736,-17.4132152,-66.3137556,interseccion
INTER_5165746738,5165746738,Intersección 5165746738,-17.4148117,-66.3153152,interseccion
INTER_5165746740,5165746740,Intersección 5165746740,-17.4143344,-66.3154534,interseccion
INTER_5165746744,5165746744,Intersección 5165746744,-17.4138379,-66.3145816,interseccion
INTER_5165746747,5165746747,Intersección 5165746747,-17.4120976,-66.3165852,interseccion
INTER_5165746748,5165746748,Intersección 5165746748,-17.4119542,-66.3157135,interseccion
INTER_5165746750,5165746750,Intersección 5165746750,-17.411816,-66.3141981,interseccion
INTER_5165746751,5165746751,Intersección 5165746751,-17.4117322,-66.3131842,interseccion
INTER_5165746752,5165746752,Intersección 5165746752,-17.4116644,-66.3122018,interseccion
INTER_5165746753,5165746753,Intersección 5165746753,-17.4121411,-66.3126263,interseccion
INTER_5165746754,5165746754,Intersección 5165746754,-17.4121769,-66.3129656,interseccion
INTER_5165746755,5165746755,Intersección 5165746755,-17.4122575,-66.3140734,interseccion
INTER_5165746756,5165746756,Intersección 5165746756,-17.4124008,-66.3157229,interseccion
INTER_5165746758,5165746758,Intersección 5165746758,-17.4126376,-66.3132258,interseccion
INTER_5165746759,5165746759,Intersección 5165746759,-17.4126849,-66.3139164,interseccion
INTER_5165746762,5165746762,Intersección 5165746762,-17.4129639,-66.3162701,interseccion
INTER_5165746766,5165746766,Intersección 5165746766,-17.4134902,-66.3163935,interseccion
INTER_5165746769,5165746769,Intersección 5165746769,-17.413008,-66.3164371,interseccion
INTER_5165746770,5165746770,Intersección 5165746770,-17.413255,-66.3171619,interseccion
INTER_5165746781,5165746781,Intersección 5165746781,-17.4112357,-66.3179377,interseccion
INTER_5165746784,5165746784,Intersección 5165746784,-17.4111244,-66.3181838,interseccion
INTER_5165746789,5165746789,Intersección 5165746789,-17.4098917,-66.3177999,interseccion
INTER_5165746790,5165746790,Intersección 5165746790,-17.4105821,-66.319793,interseccion
INTER_5165746809,5165746809,Intersección 5165746809,-17.4160468,-66.318796,interseccion
INTER_5165747031,5165747031,Intersección 5165747031,-17.4191387,-66.315209,interseccion
INTER_5165747222,5165747222,Intersección 5165747222,-17.4184791,-66.3053991,interseccion
INTER_5165747228,5165747228,Intersección 5165747228,-17.4177894,-66.3018411,interseccion
INTER_5165747229,5165747229,Intersección 5165747229,-17.4179237,-66.3013932,interseccion
INTER_5165747230,5165747230,Intersección 5165747230,-17.4180427,-66.30096,interseccion
INTER_5165747231,5165747231,Intersección 5165747231,-17.4181912,-66.3005202,interseccion
INTER_5165747232,5165747232,Intersección 5165747232,-17.4183722,-66.3001426,interseccion
INTER_5165747233,5165747233,Intersección 5165747233,-17.4185987,-66.2995378,interseccion
INTER_5165747234,5165747234,Intersección 5165747234,-17.418655,-66.2995204,interseccion
INTER_5165747235,5165747235,Intersección 5165747235,-17.4178943,-66.2992354,interseccion
INTER_5165747236,5165747236,Intersección 5165747236,-17.4173824,-66.3005872,interseccion
INTER_5165747241,5165747241,Intersección 5165747241,-17.4174567,-66.3016225,interseccion
INTER_5165747247,5165747247,Intersección 5165747247,-17.4172749,-66.3031259,interseccion
INTER_5165747249,5165747249,Intersección 5165747249,-17.4170753,-66.3041934,interseccion
INTER_5165747250,5165747250,Intersección 5165747250,-17.4168912,-66.3049299,interseccion
INTER_5165747251,5165747251,Intersección 5165747251,-17.4169486,-66.2995479,interseccion
INTER_5165747256,5165747256,Intersección 5165747256,-17.4166505,-66.3003203,interseccion
INTER_5165747262,5165747262,Intersección 5165747262,-17.4164884,-66.3014336,interseccion
INTER_5165747269,5165747269,Intersección 5165747269,-17.4161476,-66.3026458,interseccion
INTER_5165747299,5165747299,Intersección 5165747299,-17.4162308,-66.3066785,interseccion
INTER_5165747300,5165747300,Intersección 5165747300,-17.4157315,-66.3063914,interseccion
INTER_5165747301,5165747301,Intersección 5165747301,-17.4158608,-66.306161,interseccion
INTER_5165747429,5165747429,Intersección 5165747429,-17.4128845,-66.308843,interseccion
INTER_5165747436,5165747436,Intersección 5165747436,-17.4120837,-66.3103224,interseccion
INTER_5165747441,5165747441,Intersección 5165747441,-17.411395,-66.3113737,interseccion
INTER_5165747442,5165747442,Intersección 5165747442,-17.411357,-66.311483,interseccion
INTER_5165747443,5165747443,Intersección 5165747443,-17.4113029,-66.3099602,interseccion
INTER_5165747451,5165747451,Intersección 5165747451,-17.4104488,-66.3108022,interseccion
INTER_5165747474,5165747474,Intersección 5165747474,-17.4159896,-66.3098086,interseccion
INTER_5165747482,5165747482,Intersección 5165747482,-17.4133529,-66.3129643,interseccion
INTER_5165747483,5165747483,Intersección 5165747483,-17.4123253,-66.3122334,interseccion
INTER_5165747494,5165747494,Intersección 5165747494,-17.4146837,-66.3093165,interseccion
INTER_5165747498,5165747498,Intersección 5165747498,-17.4141974,-66.3092105,interseccion
INTER_5165747510,5165747510,Intersección 5165747510,-17.4118455,-66.3118364,interseccion
INTER_5165747621,5165747621,Intersección 5165747621,-17.4124146,-66.311008,interseccion
INTER_5165747624,5165747624,Intersección 5165747624,-17.4122956,-66.3109168,interseccion
INTER_5165747632,5165747632,Intersección 5165747632,-17.4116834,-66.3084413,interseccion
INTER_5165747639,5165747639,Intersección 5165747639,-17.4116561,-66.308662,interseccion
INTER_5165747658,5165747658,Intersección 5165747658,-17.4101536,-66.3106268,interseccion
INTER_5165747660,5165747660,Intersección 5165747660,-17.4093296,-66.3117372,interseccion
INTER_5165747663,5165747663,Intersección 5165747663,-17.4092388,-66.3120228,interseccion
INTER_5165747683,5165747683,Intersección 5165747683,-17.4114488,-66.3086928,interseccion
INTER_5165747688,5165747688,Intersección 5165747688,-17.4125621,-66.3077876,interseccion
INTER_5165747704,5165747704,Intersección 5165747704,-17.4141609,-66.3059528,interseccion
INTER_5165747705,5165747705,Intersección 5165747705,-17.4142337,-66.3060913,interseccion
INTER_5165747709,5165747709,Intersección 5165747709,-17.4150689,-66.3045046,interseccion
INTER_5165747710,5165747710,Intersección 5165747710,-17.4145506,-66.3042766,interseccion
INTER_5165747711,5165747711,Intersección 5165747711,-17.4139585,-66.3056968,interseccion
INTER_5165747712,5165747712,Intersección 5165747712,-17.4133636,-66.3055883,interseccion
INTER_5165747934,5165747934,Intersección 5165747934,-17.4150331,-66.3061313,interseccion
INTER_5165747935,5165747935,Intersección 5165747935,-17.415289,-66.3055064,interseccion
INTER_5165747943,5165747943,Intersección 5165747943,-17.4161809,-66.3055909,interseccion
INTER_5165747944,5165747944,Intersección 5165747944,-17.4154476,-66.3069762,interseccion
INTER_5165747962,5165747962,Intersección 5165747962,-17.4157177,-66.307801,interseccion
INTER_5165747981,5165747981,Intersección 5165747981,-17.4172224,-66.306456,interseccion
INTER_5165747982,5165747982,Intersección 5165747982,-17.4162295,-66.308029,interseccion
INTER_5165747993,5165747993,Intersección 5165747993,-17.4170894,-66.3102981,interseccion
INTER_5165747996,5165747996,Intersección 5165747996,-17.4173594,-66.3101909,interseccion
INTER_5165748014,5165748014,Intersección 5165748014,-17.4177164,-66.3064894,interseccion
INTER_5165748123,5165748123,Intersección 5165748123,-17.4180722,-66.3053468,interseccion
INTER_5165748124,5165748124,Intersección 5165748124,-17.4157676,-66.299006,interseccion
INTER_5165748127,5165748127,Intersección 5165748127,-17.415495,-66.2998375,interseccion
INTER_5165748130,5165748130,Intersección 5165748130,-17.4154899,-66.3004383,interseccion
INTER_5165748132,5165748132,Intersección 5165748132,-17.4154336,-66.3010392,interseccion
INTER_5165748133,5165748133,Intersección 5165748133,-17.4152084,-66.3018465,interseccion
INTER_5165748142,5165748142,Intersección 5165748142,-17.4142192,-66.3039561,interseccion
INTER_5165748143,5165748143,Intersección 5165748143,-17.4142983,-66.3036899,interseccion
INTER_5165748161,5165748161,Intersección 5165748161,-17.4129364,-66.3075596,interseccion
INTER_5165748169,5165748169,Intersección 5165748169,-17.4113022,-66.3050675,interseccion
INTER_5165748171,5165748171,Intersección 5165748171,-17.4121371,-66.3053117,interseccion
INTER_5165748175,5165748175,Intersección 5165748175,-17.4109594,-66.3049819,interseccion
INTER_5165748190,5165748190,Intersección 5165748190,-17.4073571,-66.3067218,interseccion
INTER_5165748193,5165748193,Intersección 5165748193,-17.4072087,-66.3076552,interseccion
INTER_5165748194,5165748194,Intersección 5165748194,-17.407139,-66.3076443,interseccion
INTER_5165748196,5165748196,Intersección 5165748196,-17.4070234,-66.3089648,interseccion
INTER_5165748199,5165748199,Intersección 5165748199,-17.4056608,-66.3091582,interseccion
INTER_5165748202,5165748202,Intersección 5165748202,-17.4014405,-66.3095233,interseccion
INTER_5165748203,5165748203,Intersección 5165748203,-17.4014249,-66.3099441,interseccion
INTER_5165748205,5165748205,Intersección 5165748205,-17.4001482,-66.3094884,interseccion
INTER_5165748544,5165748544,Intersección 5165748544,-17.3686411,-66.2702824,interseccion
INTER_5165748571,5165748571,Intersección 5165748571,-17.3686549,-66.2706562,interseccion
INTER_5165748572,5165748572,Intersección 5165748572,-17.3652806,-66.2709662,interseccion
INTER_5165748579,5165748579,Intersección 5165748579,-17.3654983,-66.2742336,interseccion
INTER_5165748581,5165748581,Intersección 5165748581,-17.3504752,-66.273013,interseccion
INTER_5165748591,5165748591,Intersección 5165748591,-17.3476609,-66.2742144,interseccion
INTER_5165748592,5165748592,Intersección 5165748592,-17.3476219,-66.2753671,interseccion
INTER_5165748593,5165748593,Intersección 5165748593,-17.348283,-66.2739891,interseccion
INTER_5165748594,5165748594,Intersección 5165748594,-17.3482395,-66.2754107,interseccion
INTER_5165748603,5165748603,Intersección 5165748603,-17.3656664,-66.2923958,interseccion
INTER_5165748604,5165748604,Intersección 5165748604,-17.3624058,-66.2925527,interseccion
INTER_5165748625,5165748625,Intersección 5165748625,-17.3645037,-66.2913973,interseccion
INTER_5165748650,5165748650,Intersección 5165748650,-17.362418,-66.2803779,interseccion
INTER_5165748652,5165748652,Intersección 5165748652,-17.3627597,-66.2810418,interseccion
INTER_5165748653,5165748653,Intersección 5165748653,-17.364099,-66.2792686,interseccion
INTER_5165748654,5165748654,Intersección 5165748654,-17.3654133,-66.2791425,interseccion
INTER_5165748655,5165748655,Intersección 5165748655,-17.3652161,-66.2791261,interseccion
INTER_5165748656,5165748656,Intersección 5165748656,-17.3645369,-66.2791904,interseccion
INTER_5165748657,5165748657,Intersección 5165748657,-17.3634058,-66.2793372,interseccion
INTER_5165748658,5165748658,Intersección 5165748658,-17.3619909,-66.2794836,interseccion
INTER_5165748659,5165748659,Intersección 5165748659,-17.36008,-66.2796713,interseccion
INTER_5165748665,5165748665,Intersección 5165748665,-17.3531705,-66.2680668,interseccion
INTER_5165748667,5165748667,Intersección 5165748667,-17.3530786,-66.2650054,interseccion
INTER_5165748668,5165748668,Intersección 5165748668,-17.3542814,-66.2649608,interseccion
INTER_5165748671,5165748671,Intersección 5165748671,-17.3676167,-66.2561015,interseccion
INTER_5165748673,5165748673,Intersección 5165748673,-17.3659448,-66.2569908,interseccion
INTER_5165748677,5165748677,Intersección 5165748677,-17.3664403,-66.2535319,interseccion
INTER_5165748678,5165748678,Intersección 5165748678,-17.3677451,-66.2534966,interseccion
INTER_5165748679,5165748679,Intersección 5165748679,-17.3682204,-66.2526694,interseccion
INTER_5165748683,5165748683,Intersección 5165748683,-17.3685185,-66.2515973,interseccion
INTER_5165748701,5165748701,Intersección 5165748701,-17.363541,-66.2542048,interseccion
INTER_5165748702,5165748702,Intersección 5165748702,-17.3676534,-66.2566046,interseccion
INTER_5165748711,5165748711,Intersección 5165748711,-17.3626487,-66.2574974,interseccion
INTER_5165748713,5165748713,Intersección 5165748713,-17.3621997,-66.2482291,interseccion
INTER_5165748718,5165748718,Intersección 5165748718,-17.3602183,-66.2509127,interseccion
INTER_5165748720,5165748720,Intersección 5165748720,-17.3603292,-66.2497864,interseccion
INTER_5165748724,5165748724,Intersección 5165748724,-17.3620794,-66.2495327,interseccion
INTER_5165748726,5165748726,Intersección 5165748726,-17.3643143,-66.2480092,interseccion
INTER_5165748737,5165748737,Intersección 5165748737,-17.3628794,-66.2314801,interseccion
INTER_5165748738,5165748738,Intersección 5165748738,-17.3627958,-66.2324466,interseccion
INTER_5172148516,5172148516,Intersección 5172148516,-17.3691933,-66.2630454,interseccion
INTER_5195629546,5195629546,Intersección 5195629546,-17.3647646,-66.2759291,interseccion
INTER_5195629547,5195629547,Intersección 5195629547,-17.3667008,-66.2744357,interseccion
INTER_5195629548,5195629548,Intersección 5195629548,-17.3664634,-66.2726441,interseccion
INTER_5195629549,5195629549,Intersección 5195629549,-17.3668542,-66.2790524,interseccion
INTER_5195629567,5195629567,Intersección 5195629567,-17.3632715,-66.2784989,interseccion
INTER_5195629568,5195629568,Intersección 5195629568,-17.3639393,-66.2802606,interseccion
INTER_5195629570,5195629570,Intersección 5195629570,-17.3634553,-66.2802054,interseccion
INTER_5195629573,5195629573,Intersección 5195629573,-17.3632368,-66.2784147,interseccion
INTER_5195629574,5195629574,Intersección 5195629574,-17.3631546,-66.2781173,interseccion
INTER_5195629578,5195629578,Intersección 5195629578,-17.3623473,-66.2754111,interseccion
INTER_5195629580,5195629580,Intersección 5195629580,-17.3623276,-66.2778773,interseccion
INTER_5195629582,5195629582,Intersección 5195629582,-17.3622115,-66.2785416,interseccion
INTER_5195629583,5195629583,Intersección 5195629583,-17.3623013,-66.2794526,interseccion
INTER_5195629591,5195629591,Intersección 5195629591,-17.3622475,-66.2790067,interseccion
INTER_5195629592,5195629592,Intersección 5195629592,-17.3633743,-66.2788549,interseccion
INTER_5195629596,5195629596,Intersección 5195629596,-17.3651061,-66.2742042,interseccion
INTER_5195629597,5195629597,Intersección 5195629597,-17.3666084,-66.2764379,interseccion
INTER_5195629599,5195629599,Intersección 5195629599,-17.3666238,-66.2776308,interseccion
INTER_5195629600,5195629600,Intersección 5195629600,-17.3666901,-66.2783073,interseccion
INTER_5195629601,5195629601,Intersección 5195629601,-17.3662561,-66.2775735,interseccion
INTER_5195629602,5195629602,Intersección 5195629602,-17.3672861,-66.2777302,interseccion
INTER_5195629603,5195629603,Intersección 5195629603,-17.3671574,-66.2785728,interseccion
INTER_5195629611,5195629611,Intersección 5195629611,-17.3671489,-66.2789325,interseccion
INTER_5195629614,5195629614,Intersección 5195629614,-17.3685774,-66.2797712,interseccion
INTER_5195629618,5195629618,Intersección 5195629618,-17.3668845,-66.2806909,interseccion
INTER_5195630429,5195630429,Intersección 5195630429,-17.3678927,-66.2807721,interseccion
INTER_5195630433,5195630433,Intersección 5195630433,-17.3675148,-66.2745786,interseccion
INTER_5195630438,5195630438,Intersección 5195630438,-17.3705257,-66.2805402,interseccion
INTER_5195630439,5195630439,Intersección 5195630439,-17.370526,-66.2798909,interseccion
INTER_5195630440,5195630440,Intersección 5195630440,-17.3706799,-66.2805938,interseccion
INTER_5195630449,5195630449,Intersección 5195630449,-17.3695421,-66.282901,interseccion
INTER_5195630518,5195630518,Intersección 5195630518,-17.3654987,-66.2806195,interseccion
INTER_5205559160,5205559160,Intersección 5205559160,-17.391523,-66.3225407,interseccion
INTER_5205559161,5205559161,Intersección 5205559161,-17.3909964,-66.3227154,interseccion
INTER_5205559162,5205559162,Intersección 5205559162,-17.3903865,-66.3229663,interseccion
INTER_5205559164,5205559164,Intersección 5205559164,-17.3911976,-66.3232706,interseccion
INTER_5205559165,5205559165,Intersección 5205559165,-17.3905699,-66.3235257,interseccion
INTER_5205559172,5205559172,Intersección 5205559172,-17.3920889,-66.3240733,interseccion
INTER_5207595579,5207595579,Intersección 5207595579,-17.4207325,-66.278396,interseccion
INTER_5207600303,5207600303,Intersección 5207600303,-17.4315885,-66.2718937,interseccion
INTER_5207600308,5207600308,Intersección 5207600308,-17.4320391,-66.2708483,interseccion
INTER_5207600314,5207600314,Intersección 5207600314,-17.4327484,-66.2692334,interseccion
INTER_5207600316,5207600316,Intersección 5207600316,-17.4329235,-66.2679319,interseccion
INTER_5213587290,5213587290,Intersección 5213587290,-17.4279509,-66.2721855,interseccion
INTER_5213587291,5213587291,Intersección 5213587291,-17.4276927,-66.2723007,interseccion
INTER_5213587299,5213587299,Intersección 5213587299,-17.4295416,-66.2695068,interseccion
INTER_5213587310,5213587310,Intersección 5213587310,-17.4285896,-66.2644759,interseccion
INTER_5236799583,5236799583,Intersección 5236799583,-17.3933129,-66.2616055,interseccion
INTER_5236799587,5236799587,Intersección 5236799587,-17.3957866,-66.2628153,interseccion
INTER_5236799589,5236799589,Intersección 5236799589,-17.3963342,-66.2628723,interseccion
INTER_5236799592,5236799592,Intersección 5236799592,-17.3969128,-66.2629106,interseccion
INTER_5236799594,5236799594,Intersección 5236799594,-17.3964763,-66.261857,interseccion
INTER_5236799598,5236799598,Intersección 5236799598,-17.396512,-66.2615019,interseccion
INTER_5236799600,5236799600,Intersección 5236799600,-17.3976019,-66.2641939,interseccion
INTER_5236799601,5236799601,Intersección 5236799601,-17.3983721,-66.2641869,interseccion
INTER_5236799602,5236799602,Intersección 5236799602,-17.397594,-66.2635714,interseccion
INTER_5236799603,5236799603,Intersección 5236799603,-17.3982925,-66.2635686,interseccion
INTER_5236799607,5236799607,Intersección 5236799607,-17.3985201,-66.2648805,interseccion
INTER_5236799608,5236799608,Intersección 5236799608,-17.3975996,-66.2647891,interseccion
INTER_5236799609,5236799609,Intersección 5236799609,-17.396942,-66.2647458,interseccion
INTER_5236799610,5236799610,Intersección 5236799610,-17.3958375,-66.2646441,interseccion
INTER_5236799611,5236799611,Intersección 5236799611,-17.3952516,-66.2646027,interseccion
INTER_5236799613,5236799613,Intersección 5236799613,-17.3942183,-66.2645645,interseccion
INTER_5236806811,5236806811,Intersección 5236806811,-17.3922706,-66.2610333,interseccion
INTER_5236806812,5236806812,Intersección 5236806812,-17.3918759,-66.2582763,interseccion
INTER_5237392191,5237392191,Intersección 5237392191,-17.4006095,-66.3124745,interseccion
INTER_5237392194,5237392194,Intersección 5237392194,-17.3974134,-66.3121741,interseccion
INTER_5237399567,5237399567,Intersección 5237399567,-17.3974679,-66.3113904,interseccion
INTER_5237399568,5237399568,Intersección 5237399568,-17.3993363,-66.3114872,interseccion
INTER_5237399577,5237399577,Intersección 5237399577,-17.3999506,-66.3080297,interseccion
INTER_5237399579,5237399579,Intersección 5237399579,-17.3999398,-66.307933,interseccion
INTER_5237399587,5237399587,Intersección 5237399587,-17.4016448,-66.3046331,interseccion
INTER_5240483086,5240483086,Intersección 5240483086,-17.3943305,-66.2863096,interseccion
INTER_5240483093,5240483093,Intersección 5240483093,-17.3945759,-66.2861796,interseccion
INTER_5240483101,5240483101,Intersección 5240483101,-17.3945616,-66.2863752,interseccion
INTER_5240483426,5240483426,Intersección 5240483426,-17.3948437,-66.2947522,interseccion
INTER_5240483427,5240483427,Intersección 5240483427,-17.3949679,-66.2947234,interseccion
INTER_5242307724,5242307724,Intersección 5242307724,-17.3959541,-66.3129934,interseccion
